,title,id,arxiv_url,published
0,The Auton Agentic AI Framework,2602.23720,http://arxiv.org/abs/2602.23720v1,2026-02-27 06:42:08+00:00
1,SAGE-LLM: Towards Safe and Generalizable LLM Controller with Fuzzy-CBF Verification and Graph-Structured Knowledge Retrieval for UAV Decision,2602.23719,http://arxiv.org/abs/2602.23719v1,2026-02-27 06:41:04+00:00
2,AI Must Embrace Specialization via Superhuman Adaptable Intelligence,2602.23643,http://arxiv.org/abs/2602.23643v1,2026-02-27 03:26:21+00:00
3,SDMixer: Sparse Dual-Mixer for Time Series Forecasting,2602.23581,http://arxiv.org/abs/2602.23581v1,2026-02-27 01:13:56+00:00
4,BRIDGE the Gap: Mitigating Bias Amplification in Automated Scoring of English Language Learners via Inter-group Data Augmentation,2602.23580,http://arxiv.org/abs/2602.23580v1,2026-02-27 01:11:05+00:00
5,"Construct, Merge, Solve & Adapt with Reinforcement Learning for the min-max Multiple Traveling Salesman Problem",2602.23579,http://arxiv.org/abs/2602.23579v1,2026-02-27 01:07:59+00:00
6,HotelQuEST: Balancing Quality and Efficiency in Agentic Search,2602.23949,http://arxiv.org/abs/2602.23949v1,2026-02-27 11:50:57+00:00
7,MI$^2$DAS: A Multi-Layer Intrusion Detection Framework with Incremental Learning for Securing Industrial IoT Networks,2602.23846,http://arxiv.org/abs/2602.23846v1,2026-02-27 09:37:05+00:00
8,Uncertainty Quantification for Multimodal Large Language Models with Incoherence-adjusted Semantic Volume,2602.24195,http://arxiv.org/abs/2602.24195v1,2026-02-27 17:18:42+00:00
9,Learning Flexible Job Shop Scheduling under Limited Buffers and Material Kitting Constraints,2602.24180,http://arxiv.org/abs/2602.24180v1,2026-02-27 17:03:34+00:00
10,"LemmaBench: A Live, Research-Level Benchmark to Evaluate LLM Capabilities in Mathematics",2602.24173,http://arxiv.org/abs/2602.24173v1,2026-02-27 16:52:52+00:00
11,ARGUS: Seeing the Influence of Narrative Features on Persuasion in Argumentative Texts,2602.24109,http://arxiv.org/abs/2602.24109v1,2026-02-27 15:47:57+00:00
12,"Foundation World Models for Agents that Learn, Verify, and Adapt Reliably Beyond Static Environments",2602.23997,http://arxiv.org/abs/2602.23997v1,2026-02-27 13:20:46+00:00
13,Taming Momentum: Rethinking Optimizer States Through Low-Rank Approximation,2602.24283,http://arxiv.org/abs/2602.24283v1,2026-02-27 18:57:06+00:00
14,SafeGen-LLM: Enhancing Safety Generalization in Task Planning for Robotic Systems,2602.24235,http://arxiv.org/abs/2602.24235v1,2026-02-27 18:06:10+00:00
15,Stepwise Penalization for Length-Efficient Chain-of-Thought Reasoning,2603.00296,http://arxiv.org/abs/2603.00296v1,2026-02-27 20:23:59+00:00
16,LiaisonAgent: An Multi-Agent Framework for Autonomous Risk Investigation and Governance,2603.00200,http://arxiv.org/abs/2603.00200v1,2026-02-27 08:42:52+00:00
17,Your Inference Request Will Become a Black Box: Confidential Inference for Cloud-based Large Language Models,2603.00196,http://arxiv.org/abs/2603.00196v1,2026-02-27 06:37:07+00:00
18,Formal Analysis and Supply Chain Security for Agentic AI Skills,2603.00195,http://arxiv.org/abs/2603.00195v1,2026-02-27 06:21:53+00:00
19,SKeDA: A Generative Watermarking Framework for Text-to-video Diffusion Models,2603.00194,http://arxiv.org/abs/2603.00194v1,2026-02-27 06:18:03+00:00
20,Pseudo Contrastive Learning for Diagram Comprehension in Multimodal Models,2602.23589,http://arxiv.org/abs/2602.23589v2,2026-02-27 01:39:53+00:00
21,Memory Caching: RNNs with Growing Memory,2602.24281,http://arxiv.org/abs/2602.24281v1,2026-02-27 18:53:41+00:00
22,Resources for Automated Evaluation of Assistive RAG Systems that Help Readers with News Trustworthiness Assessment,2602.24277,http://arxiv.org/abs/2602.24277v1,2026-02-27 18:49:31+00:00
23,Whisper-RIR-Mega: A Paired Clean-Reverberant Speech Benchmark for ASR Robustness to Room Acoustics,2603.02252,http://arxiv.org/abs/2603.02252v1,2026-02-27 01:44:39+00:00
24,ReDON: Recurrent Diffractive Optical Neural Processor with Reconfigurable Self-Modulated Nonlinearity,2602.23616,http://arxiv.org/abs/2602.23616v2,2026-02-27 02:49:05+00:00
25,Operationalizing Longitudinal Causal Discovery Under Real-World Workflow Constraints,2602.23800,http://arxiv.org/abs/2602.23800v1,2026-02-27 08:40:17+00:00
26,Ref-Adv: Exploring MLLM Visual Reasoning in Referring Expression Tasks,2602.23898,http://arxiv.org/abs/2602.23898v1,2026-02-27 10:47:26+00:00
27,Uncovering sustainable personal care ingredient combinations using scientific modelling,2602.23887,http://arxiv.org/abs/2602.23887v1,2026-02-27 10:24:49+00:00
28,FedNSAM:Consistency of Local and Global Flatness for Federated Learning,2602.23827,http://arxiv.org/abs/2602.23827v1,2026-02-27 09:07:47+00:00
29,EMO-R3: Reflective Reinforcement Learning for Emotional Reasoning in Multimodal Large Language Models,2602.23802,http://arxiv.org/abs/2602.23802v1,2026-02-27 08:42:52+00:00
30,UPath: Universal Planner Across Topological Heterogeneity For Grid-Based Pathfinding,2602.23789,http://arxiv.org/abs/2602.23789v1,2026-02-27 08:34:56+00:00
31,Bridging Dynamics Gaps via Diffusion Schrödinger Bridge for Cross-Domain Reinforcement Learning,2602.23737,http://arxiv.org/abs/2602.23737v1,2026-02-27 07:04:22+00:00
32,ODAR: Principled Adaptive Routing for LLM Reasoning via Active Inference,2602.23681,http://arxiv.org/abs/2602.23681v1,2026-02-27 05:22:01+00:00
33,The Compulsory Imaginary: AGI and Corporate Authority,2602.23679,http://arxiv.org/abs/2602.23679v1,2026-02-27 05:04:44+00:00
34,ProtoDCS: Towards Robust and Efficient Open-Set Test-Time Adaptation for Vision-Language Models,2602.23653,http://arxiv.org/abs/2602.23653v1,2026-02-27 03:39:02+00:00
35,LLM-Driven Multi-Turn Task-Oriented Dialogue Synthesis for Realistic Reasoning,2602.23610,http://arxiv.org/abs/2602.23610v1,2026-02-27 02:23:37+00:00
36,KEEP: A KV-Cache-Centric Memory Management System for Efficient Embodied Planning,2602.23592,http://arxiv.org/abs/2602.23592v1,2026-02-27 01:48:07+00:00
37,Flowette: Flow Matching with Graphette Priors for Graph Generation,2602.23566,http://arxiv.org/abs/2602.23566v1,2026-02-27 00:22:21+00:00
38,DARE-bench: Evaluating Modeling and Instruction Fidelity of LLMs in Data Science,2602.24288,http://arxiv.org/abs/2602.24288v1,2026-02-27 18:58:57+00:00
39,Optimizer-Induced Low-Dimensional Drift and Transverse Dynamics in Transformer Training,2602.23696,http://arxiv.org/abs/2602.23696v2,2026-02-27 05:53:25+00:00
40,Interpretable Debiasing of Vision-Language Models for Social Fairness,2602.24014,http://arxiv.org/abs/2602.24014v1,2026-02-27 13:37:11+00:00
41,From Flat Logs to Causal Graphs: Hierarchical Failure Attribution for LLM-based Multi-Agent Systems,2602.23701,http://arxiv.org/abs/2602.23701v1,2026-02-27 06:08:42+00:00
42,"Transformers Remember First, Forget Last: Dual-Process Interference in LLMs",2603.00270,http://arxiv.org/abs/2603.00270v1,2026-02-27 19:38:39+00:00
43,Empowering Future Cybersecurity Leaders: Advancing Students through FINDS Education for Digital Forensic Excellence,2603.00222,http://arxiv.org/abs/2603.00222v1,2026-02-27 18:55:23+00:00
44,VisRef: Visual Refocusing while Thinking Improves Test-Time Scaling in Multi-Modal Large Reasoning Models,2603.00207,http://arxiv.org/abs/2603.00207v1,2026-02-27 11:48:19+00:00
45,TACIT Benchmark: A Programmatic Visual Reasoning Benchmark for Generative and Discriminative Models,2603.00206,http://arxiv.org/abs/2603.00206v1,2026-02-27 11:45:26+00:00
46,AdURA-Net: Adaptive Uncertainty and Region-Aware Network,2603.00201,http://arxiv.org/abs/2603.00201v1,2026-02-27 08:56:24+00:00
47,Stateful Token Reduction for Long-Video Hybrid VLMs,2603.00198,http://arxiv.org/abs/2603.00198v1,2026-02-27 08:11:06+00:00
48,OSF: On Pre-training and Scaling of Sleep Foundation Models,2603.00190,http://arxiv.org/abs/2603.00190v1,2026-02-27 02:14:56+00:00
49,Inhibitory Cross-Talk Enables Functional Lateralization in Attention-Coupled Latent Memory,2603.03355,http://arxiv.org/abs/2603.03355v1,2026-02-27 08:58:51+00:00
50,Quantifying Catastrophic Forgetting in IoT Intrusion Detection Systems,2603.00363,http://arxiv.org/abs/2603.00363v1,2026-02-27 23:00:36+00:00
51,MEBM-Phoneme: Multi-scale Enhanced BrainMagic for End-to-End MEG Phoneme Classification,2603.02254,http://arxiv.org/abs/2603.02254v1,2026-02-27 13:02:33+00:00
52,Beyond State-Wise Mirror Descent: Offline Policy Optimization with Parameteric Policies,2602.23811,http://arxiv.org/abs/2602.23811v2,2026-02-27 08:51:57+00:00
53,RewardUQ: A Unified Framework for Uncertainty-Aware Reward Models,2602.24040,http://arxiv.org/abs/2602.24040v1,2026-02-27 14:15:57+00:00
54,Ask don't tell: Reducing sycophancy in large language models,2602.23971,http://arxiv.org/abs/2602.23971v1,2026-02-27 12:27:04+00:00
