,title,id,arxiv_url,published
0,From CVE to CWE: Syscall-Based HIDS Generalisation,2606.22581,http://arxiv.org/abs/2606.22581v1,2026-06-21 16:34:39+00:00
1,The Power of Light: Improving Synthetic-to-Real Domain Adaptation through Physically-Based Indirect Illumination,2606.22574,http://arxiv.org/abs/2606.22574v1,2026-06-21 16:21:34+00:00
2,"Look Light, Think Heavy: What Multimodal Chain-of-Thought Reasoning Can and Cannot Do",2606.22565,http://arxiv.org/abs/2606.22565v1,2026-06-21 15:59:41+00:00
3,Generative Robust Optimisation,2606.22536,http://arxiv.org/abs/2606.22536v1,2026-06-21 14:50:40+00:00
4,An LLM-Orchestrated Agent for Directional-Coupler Design with Self-Consistent Eigenmode and FDTD Validation,2606.22493,http://arxiv.org/abs/2606.22493v1,2026-06-21 13:29:52+00:00
5,Code Isn't Memory: A Structural Codebase Index Inside a Coding Agent,2606.22417,http://arxiv.org/abs/2606.22417v1,2026-06-21 10:10:51+00:00
6,Reinforcement learning to improve large language model-based automated code compliance systems,2606.22402,http://arxiv.org/abs/2606.22402v1,2026-06-21 09:17:02+00:00
7,PlanBench-XL: Evaluating Long-Horizon Planning of LLM Tool-Use Agents in Large-Scale Tool Ecosystems,2606.22388,http://arxiv.org/abs/2606.22388v1,2026-06-21 08:29:12+00:00
8,Structured Hyperedge Adaptation for Parameter-Efficient Fine-Tuning of Vision Transformers,2606.22383,http://arxiv.org/abs/2606.22383v1,2026-06-21 08:09:08+00:00
9,Data Evolution by Wittgenstein's Rule Following,2606.22674,http://arxiv.org/abs/2606.22674v1,2026-06-21 21:18:55+00:00
10,Confidently Wrong: Severity-Aware Calibration of Prompt-Injection Detectors under Attack Shift,2606.22659,http://arxiv.org/abs/2606.22659v1,2026-06-21 20:30:12+00:00
11,Orthogonal Representation Editing: Decoupling Semantic Entanglement in Batch Knowledge Editing of LLMs,2606.22627,http://arxiv.org/abs/2606.22627v1,2026-06-21 18:29:40+00:00
12,On the Sparsity-Storage-Accuracy Tradeoff in Parsimoniously Activated Dictionary Learning,2606.22352,http://arxiv.org/abs/2606.22352v1,2026-06-21 06:20:55+00:00
13,BabelJudge: Measuring LLM-as-a-Judge Reliability Across Languages and Agent Trajectories,2606.22329,http://arxiv.org/abs/2606.22329v1,2026-06-21 04:35:43+00:00
14,Beyond Penalizing Mistakes: Stabilizing Efficiency Training in Large Reasoning Models via Adaptive Correct-Only Rewards,2606.22716,http://arxiv.org/abs/2606.22716v1,2026-06-21 23:27:12+00:00
15,Deep Learning-Based Sign Language Recognition from Videos and Cross-Lingual Translation to Indian Vernaculars,2606.22494,http://arxiv.org/abs/2606.22494v1,2026-06-21 13:33:27+00:00
16,VADAOrchestra: Neurosymbolic Orchestration of Adaptive Reasoning Workflows,2606.22485,http://arxiv.org/abs/2606.22485v2,2026-06-21 13:10:48+00:00
17,Text2DSL: LLM-Based Code Generation for Domain-Specific Languages,2606.22586,http://arxiv.org/abs/2606.22586v1,2026-06-21 16:44:20+00:00
18,MacAgentBench: Benchmarking AI Agents on Real-World macOS Desktop,2606.22557,http://arxiv.org/abs/2606.22557v1,2026-06-21 15:32:57+00:00
19,Training-Free Semantic Correction for Autoregressive Visual Models,2606.22550,http://arxiv.org/abs/2606.22550v1,2026-06-21 15:10:32+00:00
20,SCOPE: Evolving Symbolic World for Planning in Open-Ended Environments,2606.22488,http://arxiv.org/abs/2606.22488v1,2026-06-21 13:16:10+00:00
21,Self-Evolving Cognitive Framework via Causal World Modeling for Embodied Scientific Intelligence,2606.22449,http://arxiv.org/abs/2606.22449v1,2026-06-21 11:46:49+00:00
22,SVGym (SciVerseGym): An Environment for Reinforcement Learning and Bayesian Optimization in Crystal Discovery,2606.22425,http://arxiv.org/abs/2606.22425v1,2026-06-21 10:24:27+00:00
