,title,id,arxiv_url,published
0,UnSAMv2: Self-Supervised Learning Enables Segment Anything at Any Granularity,2511.13714,http://arxiv.org/abs/2511.13714v1,2025-11-17 18:58:34+00:00
1,Beyond Mimicry: Preference Coherence in LLMs,2511.13630,http://arxiv.org/abs/2511.13630v1,2025-11-17 17:41:48+00:00
2,P1: Mastering Physics Olympiads with Reinforcement Learning,2511.13612,http://arxiv.org/abs/2511.13612v1,2025-11-17 17:18:13+00:00
3,ParaDySe: A Parallel-Strategy Switching Framework for Dynamic Sequence Lengths in Transformer,2511.13198,http://arxiv.org/abs/2511.13198v1,2025-11-17 10:08:24+00:00
4,Cost-Effective Communication: An Auction-based Method for Language Agent Interaction,2511.13193,http://arxiv.org/abs/2511.13193v1,2025-11-17 10:00:20+00:00
5,Automated Road Distress Detection Using Vision Transformersand Generative Adversarial Networks,2511.13145,http://arxiv.org/abs/2511.13145v1,2025-11-17 08:56:08+00:00
6,Soft Conflict-Resolution Decision Transformer for Offline Multi-Task Reinforcement Learning,2511.13133,http://arxiv.org/abs/2511.13133v1,2025-11-17 08:40:41+00:00
7,STEP: Success-Rate-Aware Trajectory-Efficient Policy Optimization,2511.13091,http://arxiv.org/abs/2511.13091v1,2025-11-17 07:43:15+00:00
8,MACKO: Sparse Matrix-Vector Multiplication for Low Sparsity,2511.13061,http://arxiv.org/abs/2511.13061v1,2025-11-17 07:10:37+00:00
9,Towards Affect-Adaptive Human-Robot Interaction: A Protocol for Multimodal Dataset Collection on Social Anxiety,2511.13530,http://arxiv.org/abs/2511.13530v1,2025-11-17 16:03:33+00:00
10,Naga: Vedic Encoding for Deep State Space Models,2511.13510,http://arxiv.org/abs/2511.13510v1,2025-11-17 15:43:49+00:00
11,Multi-Agent Multimodal Large Language Model Framework for Automated Interpretation of Fuel Efficiency Analytics in Public Transportation,2511.13476,http://arxiv.org/abs/2511.13476v1,2025-11-17 15:14:17+00:00
12,PAST: A Primary-Auxiliary Spatio-Temporal Network for Traffic Time Series Imputation,2511.13414,http://arxiv.org/abs/2511.13414v1,2025-11-17 14:28:29+00:00
13,Semi-Supervised Multi-Task Learning for Interpretable Quality As- sessment of Fundus Images,2511.13353,http://arxiv.org/abs/2511.13353v1,2025-11-17 13:17:42+00:00
14,Whistledown: Combining User-Level Privacy with Conversational Coherence in LLMs,2511.13319,http://arxiv.org/abs/2511.13319v1,2025-11-17 12:56:33+00:00
15,DAP: A Discrete-token Autoregressive Planner for Autonomous Driving,2511.13306,http://arxiv.org/abs/2511.13306v1,2025-11-17 12:31:33+00:00
16,Esim: EVM Bytecode Similarity Detection Based on Stable-Semantic Graph,2511.12971,http://arxiv.org/abs/2511.12971v1,2025-11-17 04:48:52+00:00
17,"Tokenize Once, Recommend Anywhere: Unified Item Tokenization for Multi-domain LLM-based Recommendation",2511.12922,http://arxiv.org/abs/2511.12922v1,2025-11-17 03:18:04+00:00
18,Online Learning of HTN Methods for integrated LLM-HTN Planning,2511.12901,http://arxiv.org/abs/2511.12901v1,2025-11-17 02:46:04+00:00
19,Video Finetuning Improves Reasoning Between Frames,2511.12868,http://arxiv.org/abs/2511.12868v1,2025-11-17 01:51:57+00:00
20,An approach of deep reinforcement learning for maximizing the net present value of stochastic projects,2511.12865,http://arxiv.org/abs/2511.12865v1,2025-11-17 01:32:08+00:00
21,From Black-Box to White-Box: Control-Theoretic Neural Network Interpretability,2511.12852,http://arxiv.org/abs/2511.12852v1,2025-11-17 00:47:33+00:00
22,Randomized Controlled Trials for Conditional Access Optimization Agent,2511.13865,http://arxiv.org/abs/2511.13865v1,2025-11-17 19:33:03+00:00
23,EL3DD: Extended Latent 3D Diffusion for Language Conditioned Multitask Manipulation,2511.13312,http://arxiv.org/abs/2511.13312v1,2025-11-17 12:47:18+00:00
24,Scene Graph-Guided Generative AI Framework for Synthesizing and Evaluating Industrial Hazard Scenarios,2511.13970,http://arxiv.org/abs/2511.13970v1,2025-11-17 22:58:27+00:00
25,Scalable and Efficient Large-Scale Log Analysis with LLMs: An IT Software Support Case Study,2511.14803,http://arxiv.org/abs/2511.14803v1,2025-11-17 16:50:17+00:00
26,Alpha Divergence Losses for Biometric Verification,2511.13621,http://arxiv.org/abs/2511.13621v2,2025-11-17 17:27:28+00:00
27,Scaling Generative Verifiers For Natural Language Mathematical Proof Verification And Selection,2511.13027,http://arxiv.org/abs/2511.13027v1,2025-11-17 06:25:35+00:00
28,MedRule-KG: A Knowledge-Graph--Steered Scaffold for Reliable Mathematical and Biomedical Reasoning,2511.12963,http://arxiv.org/abs/2511.12963v1,2025-11-17 04:42:52+00:00
29,Global Cross-Time Attention Fusion for Enhanced Solar Flare Prediction from Multivariate Time Series,2511.12955,http://arxiv.org/abs/2511.12955v1,2025-11-17 04:26:56+00:00
30,Fault2Flow: An AlphaEvolve-Optimized Human-in-the-Loop Multi-Agent System for Fault-to-Workflow Automation,2511.12916,http://arxiv.org/abs/2511.12916v1,2025-11-17 03:07:40+00:00
31,Classification of Hope in Textual Data using Transformer-Based Models,2511.12874,http://arxiv.org/abs/2511.12874v1,2025-11-17 02:07:24+00:00
32,On the Fundamental Limits of LLMs at Scale,2511.12869,http://arxiv.org/abs/2511.12869v1,2025-11-17 01:55:33+00:00
33,Bootstrapping LLMs via Preference-Based Policy Optimization,2511.12867,http://arxiv.org/abs/2511.12867v1,2025-11-17 01:41:14+00:00
34,NeuroLex: A Lightweight Domain Language Model for EEG Report Understanding and Generation,2511.12851,http://arxiv.org/abs/2511.12851v1,2025-11-17 00:44:35+00:00
35,Scaling Spatial Intelligence with Multimodal Foundation Models,2511.13719,http://arxiv.org/abs/2511.13719v1,2025-11-17 18:59:33+00:00
36,Person-AI Bidirectional Fit - A Proof-Of-Concept Case Study Of Augmented Human-Ai Symbiosis In Management Decision-Making Process,2511.13670,http://arxiv.org/abs/2511.13670v1,2025-11-17 18:22:30+00:00
37,Hierarchical Prompt Learning for Image- and Text-Based Person Re-Identification,2511.13575,http://arxiv.org/abs/2511.13575v1,2025-11-17 16:39:49+00:00
38,ForgeDAN: An Evolutionary Framework for Jailbreaking Aligned Large Language Models,2511.13548,http://arxiv.org/abs/2511.13548v1,2025-11-17 16:19:21+00:00
39,Robust Defense Strategies for Multimodal Contrastive Learning: Efficient Fine-tuning Against Backdoor Attacks,2511.13545,http://arxiv.org/abs/2511.13545v1,2025-11-17 16:16:50+00:00
40,AI Fairness Beyond Complete Demographics: Current Achievements and Future Directions,2511.13525,http://arxiv.org/abs/2511.13525v1,2025-11-17 15:59:25+00:00
41,Multi-task GINN-LP for Multi-target Symbolic Regression,2511.13463,http://arxiv.org/abs/2511.13463v1,2025-11-17 15:07:41+00:00
42,Discovering Operational Patterns Using Image-Based Convolutional Clustering and Composite Evaluation: A Case Study in Foundry Melting Processes,2511.13444,http://arxiv.org/abs/2511.13444v1,2025-11-17 14:50:44+00:00
43,Exploring Multi-Table Retrieval Through Iterative Search,2511.13418,http://arxiv.org/abs/2511.13418v1,2025-11-17 14:31:33+00:00
44,Descriptor: Distance-Annotated Traffic Perception Question Answering (DTPQA),2511.13397,http://arxiv.org/abs/2511.13397v1,2025-11-17 14:12:22+00:00
45,Cognitive Maps in Language Models: A Mechanistic Analysis of Spatial Planning,2511.13371,http://arxiv.org/abs/2511.13371v1,2025-11-17 13:46:19+00:00
46,Donors and Recipients: On Asymmetric Transfer Across Tasks and Languages with Parameter-Efficient Fine-Tuning,2511.13368,http://arxiv.org/abs/2511.13368v1,2025-11-17 13:41:31+00:00
47,InfoDecom: Decomposing Information for Defending against Privacy Leakage in Split Inference,2511.13365,http://arxiv.org/abs/2511.13365v1,2025-11-17 13:36:40+00:00
48,Reasoning Shapes Alignment: Investigating Cultural Alignment in Large Reasoning Models with Cultural Norms,2511.13359,http://arxiv.org/abs/2511.13359v1,2025-11-17 13:29:22+00:00
