,title,id,arxiv_url,published
0,Fully passive reference frame independent quantum key distribution,2504.15528,http://arxiv.org/abs/2504.15528v1,2025-04-22 02:08:47+00:00
1,Dispersive-induced magnon blockade with a superconducting qubit,2504.15559,http://arxiv.org/abs/2504.15559v1,2025-04-22 03:28:50+00:00
2,Reply to Comment on 'Product states and Schmidt rank of mutually unbiased bases in dimension six',2504.15576,http://arxiv.org/abs/2504.15576v3,2025-04-22 04:20:58+00:00
3,Observation of topology of non-Hermitian systems without chiral symmetry,2504.15620,http://arxiv.org/abs/2504.15620v1,2025-04-22 06:21:24+00:00
4,Entanglement-enhanced randomized measurement in noisy quantum devices,2504.15698,http://arxiv.org/abs/2504.15698v1,2025-04-22 08:33:36+00:00
5,Low-overhead error detection with spacetime codes,2504.15725,http://arxiv.org/abs/2504.15725v1,2025-04-22 09:20:25+00:00
6,Lattice surgery-based logical state teleportation via noisy links,2504.15747,http://arxiv.org/abs/2504.15747v1,2025-04-22 09:49:03+00:00
7,Quantum excitation transfer in bosonic networks: a bipartite-graph framework,2504.15761,http://arxiv.org/abs/2504.15761v1,2025-04-22 10:13:24+00:00
8,Quantum Aberrations: Entangling Photons with Zernike Polynomials,2504.15765,http://arxiv.org/abs/2504.15765v1,2025-04-22 10:18:39+00:00
9,Quantum Speed Limits in Qubit Dynamics Driven by Bistable Random Telegraph Noise: From Markovian to Non-Markovian Regimes,2504.15808,http://arxiv.org/abs/2504.15808v1,2025-04-22 11:45:34+00:00
10,Detecting genuine non-Gaussian entanglement,2504.15831,http://arxiv.org/abs/2504.15831v1,2025-04-22 12:22:30+00:00
11,Restoring of quantum state transferred along XY-spin chain and entanglement evolution,2504.15832,http://arxiv.org/abs/2504.15832v1,2025-04-22 12:25:01+00:00
12,Non-demolition fluorescence readout and high-fidelity unconditional reset of a fluxonium qubit via dissipation engineering,2504.15901,http://arxiv.org/abs/2504.15901v1,2025-04-22 13:41:30+00:00
13,Quantum machine learning advantages beyond hardness of evaluation,2504.15964,http://arxiv.org/abs/2504.15964v1,2025-04-22 15:04:46+00:00
14,Making Neural Networks More Suitable for Approximate Clifford+T Circuit Synthesis,2504.15990,http://arxiv.org/abs/2504.15990v1,2025-04-22 15:51:32+00:00
15,Clifford and Non-Clifford Splitting in Quantum Circuits: Applications and ZX-Calculus Detection Procedure,2504.16004,http://arxiv.org/abs/2504.16004v1,2025-04-22 16:10:34+00:00
16,An Error Mitigated Non-Orthogonal Quantum Eigensolver via Shadow Tomography,2504.16008,http://arxiv.org/abs/2504.16008v2,2025-04-22 16:16:09+00:00
17,QGeo: A Python package for calculating geodesic control functions for quantum computing,2504.16157,http://arxiv.org/abs/2504.16157v1,2025-04-22 18:00:00+00:00
18,Retrodiction of measurement outcomes on a single quantum system reveals entanglement with its environment,2504.16170,http://arxiv.org/abs/2504.16170v1,2025-04-22 18:01:03+00:00
19,On a modified quantum theory with objective quantum thermalization and spontaneous universal irreversibility,2504.16197,http://arxiv.org/abs/2504.16197v1,2025-04-22 18:38:28+00:00
20,Injection locking of Rydberg dissipative time crystals,2504.16210,http://arxiv.org/abs/2504.16210v1,2025-04-22 18:56:24+00:00
21,Quantum synchronization and entanglement of two magnon modes in a magnomechanical system,2504.16253,http://arxiv.org/abs/2504.16253v1,2025-04-22 20:29:19+00:00
22,Kronecker states: a powerful source of multipartite maximally entangled states in quantum information,2504.16256,http://arxiv.org/abs/2504.16256v1,2025-04-22 20:30:52+00:00
23,Quantum reinforcement learning of classical rare dynamics: Enhancement by intrinsic Fourier features,2504.16258,http://arxiv.org/abs/2504.16258v1,2025-04-22 20:34:09+00:00
24,Ultimate quantum sensitivity in the 3D relative localisation of two single-photon emitters via two-photon interference,2504.16294,http://arxiv.org/abs/2504.16294v1,2025-04-22 22:18:49+00:00
25,Flexion: Adaptive In-Situ Encoding for On-Demand QEC in Ion Trap Systems,2504.16303,http://arxiv.org/abs/2504.16303v1,2025-04-22 22:44:47+00:00
26,"Comment on ""Provably Trainable Rotationally Equivariant Quantum Machine Learning""",2504.16950,http://arxiv.org/abs/2504.16950v1,2025-04-22 16:01:18+00:00
27,Potential for Polynomial Solution for NP-Complete Problems using Quantum Computation,2504.15529,http://arxiv.org/abs/2504.15529v2,2025-04-22 02:13:27+00:00
28,High-sensitivity and high-resolution collaborative determination of birefringence coefficient using weak measurement,2504.15571,http://arxiv.org/abs/2504.15571v1,2025-04-22 03:56:40+00:00
29,Inverse Drexhage effect in Epsilon-Near-Zero Substrates,2504.15593,http://arxiv.org/abs/2504.15593v1,2025-04-22 05:14:05+00:00
30,Quantum Speedup for Sampling Random Spanning Trees,2504.15603,http://arxiv.org/abs/2504.15603v2,2025-04-22 05:45:04+00:00
31,(Thermo-)dynamics of the spin-boson model in the weak coupling regime: Application as a quantum battery,2504.15712,http://arxiv.org/abs/2504.15712v1,2025-04-22 08:53:57+00:00
32,Detector of microwave photon pairs based on a Josephson photomultiplier,2504.15950,http://arxiv.org/abs/2504.15950v1,2025-04-22 14:47:20+00:00
33,QCaMP: A 4-Week Summer Camp Introducing High School Students to Quantum Information Science and Technology,2504.15977,http://arxiv.org/abs/2504.15977v1,2025-04-22 15:25:51+00:00
34,Full dynamics of two-membrane cavity optomechanics,2504.16006,http://arxiv.org/abs/2504.16006v1,2025-04-22 16:15:04+00:00
35,Fidelity and efficiency analysis for heralded entanglement swapping in lossy channels: linear and nonlinear optical approaches,2504.16066,http://arxiv.org/abs/2504.16066v1,2025-04-22 17:43:45+00:00
36,Augmenting Simulated Noisy Quantum Data Collection by Orders of Magnitude Using Pre-Trajectory Sampling with Batched Execution,2504.16297,http://arxiv.org/abs/2504.16297v1,2025-04-22 22:36:18+00:00
37,Mapping molecular polariton transport via pump-probe microscopy,2504.15501,http://arxiv.org/abs/2504.15501v2,2025-04-22 00:46:24+00:00
38,Cayley's First Hyperdeterminant is an Entanglement Measure,2504.15511,http://arxiv.org/abs/2504.15511v1,2025-04-22 01:10:36+00:00
39,Resonant tunneling effect for quantum walks on directed graphs,2504.15584,http://arxiv.org/abs/2504.15584v1,2025-04-22 04:59:19+00:00
40,Zernike system revisited: imaginary gauge and Higgs oscillator,2504.15713,http://arxiv.org/abs/2504.15713v1,2025-04-22 08:55:07+00:00
41,Compact vacuum levitation and control platform with a single 3D-printed fiber lens,2504.15734,http://arxiv.org/abs/2504.15734v1,2025-04-22 09:25:52+00:00
42,Emergent Kitaev materials in synthetic Fermi-Hubbard bilayers,2504.15755,http://arxiv.org/abs/2504.15755v1,2025-04-22 10:07:56+00:00
43,Quantum Entanglement Autodistillation in Baryon Pair Decays,2504.15798,http://arxiv.org/abs/2504.15798v1,2025-04-22 11:27:09+00:00
44,Attractive and repulsive angulons in superfluid environments,2504.15840,http://arxiv.org/abs/2504.15840v1,2025-04-22 12:34:55+00:00
45,Quantum Discrete Variable Representations,2504.15841,http://arxiv.org/abs/2504.15841v1,2025-04-22 12:35:25+00:00
46,Robust Mixed-State Cluster States and Spurious Topological Entanglement Negativity,2504.16165,http://arxiv.org/abs/2504.16165v1,2025-04-22 18:00:02+00:00
47,Topological properties of curved spacetime Su-Schrieffer-Heeger model,2504.16200,http://arxiv.org/abs/2504.16200v1,2025-04-22 18:41:16+00:00
48,Fundamental Limits Of Quickest Change-point Detection With Continuous-Variable Quantum States,2504.16259,http://arxiv.org/abs/2504.16259v1,2025-04-22 20:36:20+00:00
49,Towards Quantum Universal Hypothesis Testing,2504.16299,http://arxiv.org/abs/2504.16299v1,2025-04-22 22:41:08+00:00
