,title,id,arxiv_url,published
0,The Dual-Stream Transformer: Channelized Architecture for Interpretable Language Modeling,2603.07461,http://arxiv.org/abs/2603.07461v1,2026-03-08 04:50:29+00:00
1,OrthoFormer: Instrumental Variable Estimation in Transformer Hidden States via Neural Control Functions,2603.07431,http://arxiv.org/abs/2603.07431v1,2026-03-08 03:05:16+00:00
2,Context Channel Capacity: An Information-Theoretic Framework for Understanding Catastrophic Forgetting,2603.07415,http://arxiv.org/abs/2603.07415v1,2026-03-08 02:03:34+00:00
3,VoiceSHIELD-Small: Real-Time Malicious Speech Detection and Transcription,2603.07708,http://arxiv.org/abs/2603.07708v1,2026-03-08 16:23:42+00:00
4,Compressed-Domain-Aware Online Video Super-Resolution,2603.07694,http://arxiv.org/abs/2603.07694v1,2026-03-08 15:52:48+00:00
5,SMAT: Staged Multi-Agent Training for Co-Adaptive Exoskeleton Control,2603.07618,http://arxiv.org/abs/2603.07618v1,2026-03-08 13:06:36+00:00
6,Nwāchā Munā: A Devanagari Speech Corpus and Proximal Transfer Benchmark for Nepal Bhasha ASR,2603.07554,http://arxiv.org/abs/2603.07554v1,2026-03-08 09:35:05+00:00
7,Give Them an Inch and They Will Take a Mile:Understanding and Measuring Caller Identity Confusion in MCP-Based AI Systems,2603.07473,http://arxiv.org/abs/2603.07473v1,2026-03-08 05:24:16+00:00
8,Contact-Guided 3D Genome Structure Generation of E. coli via Diffusion Transformers,2603.07472,http://arxiv.org/abs/2603.07472v1,2026-03-08 05:19:04+00:00
9,Column Generation for the Micro-Transit Zoning Problem,2603.07821,http://arxiv.org/abs/2603.07821v1,2026-03-08 21:42:29+00:00
10,Dual-Metric Evaluation of Social Bias in Large Language Models: Evidence from an Underrepresented Nepali Cultural Context,2603.07792,http://arxiv.org/abs/2603.07792v1,2026-03-08 20:26:13+00:00
11,A Novel Multi-Agent Architecture to Reduce Hallucinations of Large Language Models in Multi-Step Structural Modeling,2603.07728,http://arxiv.org/abs/2603.07728v1,2026-03-08 16:57:35+00:00
12,Towards Lightweight Adaptation of Speech Enhancement Models in Real-World Environments,2603.07471,http://arxiv.org/abs/2603.07471v1,2026-03-08 05:18:52+00:00
13,AtomicVLA: Unlocking the Potential of Atomic Skill Learning in Robots,2603.07648,http://arxiv.org/abs/2603.07648v1,2026-03-08 14:18:56+00:00
14,Gradient Iterated Temporal-Difference Learning,2603.07833,http://arxiv.org/abs/2603.07833v1,2026-03-08 22:32:15+00:00
15,QuadAI at SemEval-2026 Task 3: Ensemble Learning of Hybrid RoBERTa and LLMs for Dimensional Aspect-Based Sentiment Analysis,2603.07766,http://arxiv.org/abs/2603.07766v1,2026-03-08 18:59:27+00:00
16,Hide and Find: A Distributed Adversarial Attack on Federated Graph Learning,2603.07743,http://arxiv.org/abs/2603.07743v1,2026-03-08 17:37:38+00:00
17,Image Generation Models: A Technical History,2603.07455,http://arxiv.org/abs/2603.07455v1,2026-03-08 04:11:01+00:00
18,"UnSCAR: Universal, Scalable, Controllable, and Adaptable Image Restoration",2603.07406,http://arxiv.org/abs/2603.07406v1,2026-03-08 01:35:54+00:00
19,Adaptive Capacity Allocation for Vision Language Action Fine-tuning,2603.07404,http://arxiv.org/abs/2603.07404v1,2026-03-08 01:33:01+00:00
20,TDM-R1: Reinforcing Few-Step Diffusion Models with Non-Differentiable Reward,2603.07700,http://arxiv.org/abs/2603.07700v1,2026-03-08 15:57:10+00:00
21,Evaluating Synthetic Data for Baggage Trolley Detection in Airport Logistics,2603.07645,http://arxiv.org/abs/2603.07645v1,2026-03-08 14:15:11+00:00
22,Learning-free L2-Accented Speech Generation using Phonological Rules,2603.07550,http://arxiv.org/abs/2603.07550v1,2026-03-08 09:22:55+00:00
23,A Unified View of Drifting and Score-Based Models,2603.07514,http://arxiv.org/abs/2603.07514v1,2026-03-08 07:41:36+00:00
24,From Thinker to Society: Security in Hierarchical Autonomy Evolution of AI Agents,2603.07496,http://arxiv.org/abs/2603.07496v1,2026-03-08 06:45:28+00:00
